"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","sub"
"955","MS","M",18,"R","GT3","T",1,0,"at_home","at_home","course","other",3,1,1,"yes","yes","no","no","yes","yes","no","no",4,3,2,1,1,4,0,12,12,13,"Port"
"956","MS","M",17,"R","GT3","T",1,1,"other","services","course","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,5,5,1,3,2,0,10,9,10,"Port"
"957","MS","M",18,"U","LE3","T",1,1,"at_home","at_home","course","mother",2,2,0,"no","yes","no","yes","yes","yes","no","no",4,3,3,1,4,5,6,10,9,10,"Port"
"958","MS","F",16,"R","LE3","T",2,2,"other","services","course","father",1,2,0,"no","no","no","yes","yes","yes","no","yes",5,4,3,1,1,1,0,11,13,12,"Port"
"959","MS","M",17,"U","GT3","T",2,2,"other","other","course","mother",1,1,1,"no","no","no","yes","yes","yes","no","yes",1,2,1,2,3,5,0,7,0,0,"Port"
"960","MS","M",16,"R","GT3","T",3,2,"services","other","course","father",2,1,0,"no","no","no","no","yes","yes","yes","no",4,5,5,2,3,5,2,11,9,10,"Port"
"961","MS","M",16,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,5,5,2,4,5,0,10,10,9,"Port"
"962","MS","M",18,"R","GT3","T",1,1,"services","other","course","other",2,1,1,"no","yes","no","no","yes","no","yes","yes",5,3,3,2,3,5,2,9,7,9,"Port"
"963","MS","M",18,"R","GT3","T",3,2,"services","other","course","mother",1,1,1,"no","no","no","no","yes","no","yes","no",2,3,1,2,2,5,0,4,0,0,"Port"
"964","MS","M",19,"U","GT3","T",3,2,"at_home","services","course","mother",2,1,3,"no","no","no","yes","yes","yes","no","no",3,2,1,1,1,3,4,6,11,9,"Port"
"965","MS","M",18,"U","GT3","T",3,3,"at_home","at_home","course","mother",1,2,2,"no","yes","no","yes","yes","no","yes","no",4,4,5,1,3,3,9,4,8,8,"Port"
"966","MS","M",16,"R","GT3","T",2,2,"services","services","course","mother",2,1,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,3,2,4,4,6,7,8,8,"Port"
"967","MS","M",19,"U","GT3","T",2,1,"at_home","other","course","other",2,1,3,"no","no","no","yes","no","no","yes","yes",4,4,3,1,3,5,4,8,9,9,"Port"
"968","MS","F",16,"U","GT3","A",3,2,"services","at_home","course","mother",2,2,2,"no","yes","no","yes","yes","yes","no","yes",2,5,5,1,1,1,8,5,5,7,"Port"
"969","MS","F",17,"U","GT3","T",1,1,"other","at_home","course","mother",1,1,0,"no","yes","no","yes","yes","yes","no","no",4,3,2,1,2,5,9,7,9,10,"Port"
"970","MS","M",20,"R","GT3","T",1,1,"other","other","course","other",2,1,1,"no","yes","no","no","yes","no","yes","yes",4,4,3,2,4,4,12,8,11,10,"Port"
"971","MS","F",18,"R","GT3","A",4,3,"services","services","course","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,4,3,4,2,8,10,11,10,"Port"
"972","MS","M",18,"R","GT3","T",3,2,"other","other","course","mother",2,1,0,"no","yes","no","no","no","yes","yes","no",2,5,5,5,5,5,8,9,10,11,"Port"
"973","MS","M",19,"R","GT3","T",1,1,"other","services","home","other",3,2,1,"no","no","no","no","yes","yes","yes","no",5,4,4,3,3,2,8,10,9,11,"Port"
"974","MS","M",17,"U","GT3","T",3,3,"health","other","course","mother",2,2,1,"no","yes","no","no","yes","yes","yes","no",4,5,4,2,3,3,4,8,9,10,"Port"
"975","MS","M",18,"U","LE3","T",1,3,"at_home","services","course","mother",1,1,0,"no","no","no","no","yes","no","yes","yes",4,3,3,2,3,3,0,9,10,9,"Port"
"976","MS","M",19,"R","GT3","T",1,1,"other","other","home","other",3,1,1,"no","yes","no","no","yes","yes","yes","no",4,4,4,3,3,5,4,8,9,10,"Port"
"977","MS","F",18,"U","GT3","A",1,2,"at_home","other","course","mother",2,2,2,"no","yes","no","no","yes","yes","no","no",4,3,3,1,1,5,2,6,8,8,"Port"
"978","MS","F",19,"U","LE3","A",1,1,"at_home","other","course","mother",1,1,0,"no","yes","no","no","yes","no","no","no",1,4,4,1,1,5,0,6,8,7,"Port"
"979","MS","F",18,"R","GT3","T",2,2,"other","other","other","mother",2,1,1,"no","no","no","no","yes","no","yes","yes",5,5,5,1,1,3,0,8,6,0,"Port"
"980","MS","F",17,"R","GT3","T",0,0,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,1,5,0,10,11,11,"Port"
"981","MS","F",17,"R","LE3","A",3,1,"other","at_home","course","other",2,3,0,"no","yes","yes","no","yes","no","no","no",4,2,3,2,2,3,5,8,7,8,"Port"
"982","MS","F",17,"U","GT3","T",4,2,"teacher","services","home","mother",1,2,0,"yes","yes","no","yes","yes","yes","yes","no",5,5,5,1,3,5,0,8,8,0,"Port"
"983","MS","F",18,"R","LE3","T",2,2,"services","services","course","mother",1,2,1,"no","yes","no","yes","yes","yes","yes","no",2,3,3,1,2,4,3,7,6,8,"Port"
"984","MS","F",17,"U","GT3","T",4,1,"health","at_home","course","mother",1,1,0,"no","yes","no","no","yes","yes","no","yes",3,2,2,1,1,5,0,8,10,9,"Port"
"985","MS","F",17,"U","LE3","T",1,2,"at_home","other","course","father",1,1,0,"no","no","no","no","yes","yes","yes","no",5,5,1,1,1,3,0,7,10,10,"Port"
"986","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",3,2,2,"no","no","no","yes","yes","yes","no","yes",3,4,4,2,2,5,3,7,8,7,"Port"
"987","MS","F",18,"U","GT3","T",2,2,"services","at_home","reputation","father",2,2,0,"no","no","no","yes","no","yes","yes","no",4,3,5,1,1,1,2,12,13,14,"Port"
"988","MS","F",17,"U","GT3","T",3,3,"services","services","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,1,4,0,11,12,13,"Port"
"989","MS","F",18,"U","LE3","A",1,2,"at_home","other","reputation","mother",2,2,0,"no","no","no","no","yes","yes","yes","no",4,4,3,1,2,4,0,12,13,14,"Port"
"990","MS","F",18,"U","GT3","T",4,4,"teacher","teacher","reputation","mother",2,2,0,"no","no","no","yes","no","yes","yes","no",4,3,5,1,2,1,0,18,18,18,"Port"
"991","MS","M",18,"U","LE3","T",4,4,"services","other","reputation","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",5,4,5,1,1,5,3,17,17,17,"Port"
"992","MS","F",17,"U","GT3","T",4,2,"other","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,4,0,17,18,18,"Port"
"993","MS","F",18,"R","GT3","T",2,2,"at_home","other","course","mother",3,2,1,"no","no","no","yes","yes","yes","no","yes",4,3,3,1,1,4,0,9,0,0,"Port"
"994","MS","M",18,"U","LE3","T",1,2,"at_home","services","home","mother",2,1,0,"no","yes","no","no","no","yes","no","no",4,1,4,5,5,1,8,10,11,11,"Port"
"995","MS","M",18,"R","GT3","T",4,4,"at_home","services","other","mother",3,1,0,"no","yes","yes","yes","yes","yes","yes","yes",2,5,5,1,1,1,5,12,13,14,"Port"
"996","MS","M",17,"R","GT3","T",1,1,"other","services","other","father",3,1,0,"no","no","no","no","no","no","no","no",4,2,3,3,4,4,4,12,13,14,"Port"
"997","MS","F",18,"U","GT3","T",2,2,"other","other","course","mother",2,2,0,"no","yes","no","no","no","yes","yes","yes",1,3,1,1,1,2,4,8,8,10,"Port"
"998","MS","F",18,"U","LE3","T",2,2,"services","services","course","father",2,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,5,1,4,3,0,11,12,13,"Port"
"999","MS","F",18,"R","LE3","A",4,2,"teacher","other","reputation","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,1,1,1,5,0,5,0,0,"Port"
"1000","MS","F",18,"U","GT3","T",1,1,"at_home","services","course","mother",3,2,1,"no","no","no","no","yes","no","no","no",4,4,2,1,2,2,2,9,10,10,"Port"
"1001","MS","F",19,"U","GT3","T",1,1,"at_home","services","other","father",2,1,1,"no","no","no","no","yes","no","no","no",5,5,5,2,3,2,0,5,0,0,"Port"
"1002","MS","F",17,"U","GT3","T",4,2,"teacher","other","course","father",2,4,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,3,1,5,0,18,18,18,"Port"
"1003","MS","F",17,"R","LE3","A",2,1,"services","other","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,2,2,5,11,11,12,"Port"
"1004","MS","F",18,"U","LE3","A",1,1,"at_home","services","course","mother",1,2,0,"no","no","no","no","yes","yes","no","yes",5,2,3,1,2,3,2,8,10,11,"Port"
"1005","MS","F",18,"U","GT3","T",1,2,"at_home","at_home","course","father",2,2,0,"no","yes","no","no","yes","no","no","no",4,1,1,1,1,4,0,11,11,12,"Port"
"1006","MS","F",19,"R","GT3","A",1,1,"at_home","at_home","course","other",2,2,3,"no","yes","no","yes","yes","no","no","yes",3,5,4,1,4,1,0,8,0,0,"Port"
"1007","MS","F",18,"R","GT3","T",2,2,"services","other","home","mother",2,3,0,"no","no","no","no","yes","yes","yes","yes",4,2,1,1,1,4,5,14,14,15,"Port"
"1008","MS","M",17,"R","GT3","T",4,3,"services","other","home","mother",2,2,1,"no","yes","yes","yes","no","yes","yes","yes",4,5,5,1,3,2,4,10,11,11,"Port"
"1009","MS","F",18,"U","GT3","T",3,3,"services","services","course","father",1,2,0,"no","yes","no","no","yes","yes","no","yes",5,3,4,1,1,5,0,10,10,10,"Port"
"1010","MS","F",17,"R","GT3","T",4,4,"teacher","services","other","father",2,2,0,"no","yes","yes","yes","yes","yes","yes","no",4,3,3,1,2,5,2,12,12,12,"Port"
"1011","MS","F",17,"U","LE3","A",3,2,"services","other","reputation","mother",2,2,0,"no","no","no","no","yes","yes","no","yes",1,2,3,1,2,5,0,15,14,15,"Port"
"1012","MS","M",18,"U","LE3","T",1,1,"other","services","home","father",2,1,0,"no","no","no","no","no","yes","yes","yes",3,3,2,1,2,3,2,14,13,14,"Port"
"1013","MS","F",18,"U","LE3","T",1,1,"at_home","services","course","father",2,3,0,"no","no","no","no","yes","yes","yes","no",5,3,2,1,1,4,0,19,17,18,"Port"
"1014","MS","F",18,"R","LE3","A",1,2,"at_home","other","course","mother",3,2,0,"no","no","no","no","yes","yes","no","yes",4,3,4,1,4,5,0,16,15,15,"Port"
"1015","MS","F",18,"U","GT3","T",3,3,"services","services","other","mother",2,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,2,1,3,3,6,13,12,13,"Port"
"1016","MS","F",17,"U","LE3","T",4,4,"at_home","at_home","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",2,3,4,1,1,1,4,15,14,15,"Port"
"1017","MS","F",17,"R","GT3","T",1,2,"other","services","course","father",2,2,0,"no","no","no","no","no","yes","no","no",3,2,2,1,2,3,0,13,13,13,"Port"
"1018","MS","M",18,"R","GT3","T",1,3,"at_home","other","course","mother",2,2,0,"no","yes","yes","no","yes","yes","no","no",3,3,4,2,4,3,0,8,10,9,"Port"
"1019","MS","M",18,"U","LE3","T",4,4,"teacher","services","other","mother",2,3,0,"no","no","no","no","yes","yes","yes","yes",4,2,2,2,2,5,0,15,16,16,"Port"
"1020","MS","F",17,"R","GT3","T",1,1,"other","services","reputation","mother",3,1,1,"no","yes","no","no","yes","yes","yes","yes",5,2,1,1,2,1,0,8,8,9,"Port"
"1021","MS","F",18,"U","GT3","T",2,3,"at_home","services","course","father",2,1,0,"no","yes","no","no","yes","yes","yes","yes",5,2,3,1,2,4,0,10,10,10,"Port"
"1022","MS","F",18,"R","GT3","T",4,4,"other","teacher","other","father",3,2,0,"no","yes","no","no","no","yes","yes","yes",3,2,2,4,2,5,0,7,5,0,"Port"
"1023","MS","M",18,"R","LE3","T",1,2,"at_home","services","other","father",3,1,0,"no","yes","no","yes","yes","no","yes","yes",4,3,3,2,3,3,3,9,10,10,"Port"
"1024","MS","F",17,"U","GT3","T",2,2,"other","at_home","home","mother",1,3,0,"no","no","no","yes","yes","yes","no","yes",3,4,3,1,1,3,8,10,11,12,"Port"
"1025","MS","F",17,"R","GT3","T",1,2,"other","other","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,5,5,1,3,1,4,7,8,9,"Port"
"1026","MS","F",18,"R","LE3","T",4,4,"other","other","reputation","mother",2,3,0,"no","no","no","no","yes","yes","yes","no",5,4,4,1,1,1,0,15,17,17,"Port"
"1027","MS","F",18,"R","GT3","T",1,1,"other","other","home","mother",4,3,0,"no","no","no","no","yes","yes","yes","no",4,3,2,1,2,4,4,10,11,12,"Port"
"1028","MS","F",19,"R","GT3","T",1,1,"at_home","other","course","other",2,2,1,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,1,3,4,7,8,9,"Port"
"1029","MS","F",18,"R","LE3","T",4,4,"teacher","services","course","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,4,3,3,4,2,1,13,14,14,"Port"
"1030","MS","F",18,"U","GT3","T",3,3,"other","other","home","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",4,1,3,1,2,1,1,16,16,16,"Port"
"1031","MS","F",17,"R","GT3","T",3,1,"at_home","other","reputation","mother",1,2,0,"no","yes","no","yes","no","yes","yes","no",4,5,4,2,3,1,10,8,9,9,"Port"
"1032","MS","M",18,"U","GT3","T",4,4,"teacher","teacher","home","father",1,2,0,"no","no","no","yes","no","yes","yes","no",3,2,4,1,4,2,4,17,18,19,"Port"
"1033","MS","M",18,"R","GT3","T",2,1,"other","other","other","mother",2,1,0,"no","no","no","yes","no","yes","yes","yes",4,4,3,1,3,5,0,7,7,0,"Port"
"1034","MS","M",17,"U","GT3","T",2,3,"other","services","home","father",2,2,0,"no","no","no","yes","yes","yes","yes","no",4,4,3,1,1,3,4,14,15,16,"Port"
"1035","MS","M",19,"R","GT3","T",1,1,"other","services","other","mother",2,1,1,"no","no","no","no","yes","yes","no","no",4,3,2,1,3,5,0,5,8,0,"Port"
"1036","MS","M",18,"R","GT3","T",4,2,"other","other","home","father",2,1,1,"no","no","yes","no","yes","yes","no","no",5,4,3,4,3,3,0,7,7,0,"Port"
"1037","MS","F",18,"R","GT3","T",2,2,"at_home","other","other","mother",2,3,0,"no","no","no","no","yes","yes","no","no",5,3,3,1,3,4,0,14,17,15,"Port"
"1038","MS","F",17,"U","GT3","T",4,3,"teacher","other","other","mother",2,2,0,"no","no","no","no","yes","yes","yes","no",5,5,4,1,1,1,0,6,9,11,"Port"
"1039","MS","F",18,"R","GT3","T",4,4,"teacher","at_home","reputation","mother",3,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,3,2,2,5,4,7,9,10,"Port"
"1040","MS","F",19,"R","GT3","T",2,3,"services","other","course","mother",1,3,1,"no","no","no","yes","no","yes","yes","no",5,4,2,1,2,5,4,10,11,10,"Port"
"1041","MS","F",18,"U","LE3","T",3,1,"teacher","services","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,4,1,1,1,4,15,15,16,"Port"
"1042","MS","F",18,"U","GT3","T",1,1,"other","other","course","mother",2,2,0,"no","no","no","yes","yes","yes","no","no",1,1,1,1,1,5,6,11,12,9,"Port"
"1043","MS","M",17,"U","LE3","T",3,1,"services","services","course","mother",2,1,0,"no","no","no","no","no","yes","yes","no",2,4,5,3,4,2,6,10,10,10,"Port"
"1044","MS","M",18,"R","LE3","T",3,2,"services","other","course","mother",3,1,0,"no","no","no","no","no","yes","yes","no",4,4,1,3,4,5,4,10,11,11,"Port"
